image_id,baseline_dice,result_dice,delta_dice,selected_positive,selected_negative,selected_boundary
PolypGen__C1_471OLCV1_100H0008,3.003002957413514e-09,3.003002957413514e-09,0.0,,,
PolypGen__C3_C3_EndoCV2021_00331,3.003002957413514e-09,3.003002957413514e-09,0.0,,,
PolypGen__C2_EndoCV2021_001144,3.194888131829998e-09,3.194888131829998e-09,0.0,,,
PolypGen__C5_EndoCV2021_C5_50000101,3.3783784658680815e-09,3.3783784658680815e-09,0.0,,,
PolypGen__C5_EndoCV2021_C5_50000112,3.4843206098145174e-09,3.4843206098145174e-09,0.0,,,
PolypGen__C1_201OLCV1_100H0018,3.5842293577559303e-09,3.5842293577559303e-09,0.0,,,
PolypGen__C1_427OLCV1_100H0022,3.5971223777409023e-09,3.5971223777409023e-09,0.0,,,
PolypGen__C3_C3_EndoCV2021_00397,3.7037037881049173e-09,3.7037037881049173e-09,0.0,,,
PolypGen__C5_EndoCV2021_C5_50000306,3.8167939919731e-09,3.8167939919731e-09,0.0,,,
PolypGen__C5_EndoCV2021_C5_50000129,3.906249990137667e-09,3.906249990137667e-09,0.0,,,
PolypGen__C5_EndoCV2021_C5_50000122,4.166666567329003e-09,4.166666567329003e-09,0.0,,,
PolypGen__C2_EndoCV2021_001128,4.273504217167101e-09,4.273504217167101e-09,0.0,,,
PolypGen__C1_430OLCV1_100H0002,4.329004266168113e-09,4.329004266168113e-09,0.0,,,
PolypGen__C1_430OLCV1_100S0001,4.545454679316663e-09,4.545454679316663e-09,0.0,,,
PolypGen__C3_C3_EndoCV2021_00440,4.566210076717425e-09,4.566210076717425e-09,0.0,,,
PolypGen__C2_EndoCV2021_001375,4.651162566204903e-09,4.651162566204903e-09,0.0,,,
PolypGen__C5_EndoCV2021_C5_50000103,4.807692466357594e-09,4.807692466357594e-09,0.0,,,
PolypGen__C2_EndoCV2021_001202,4.9504951249446094e-09,4.9504951249446094e-09,0.0,,,
PolypGen__C3_C3_EndoCV2021_00280,4.975124312522894e-09,4.975124312522894e-09,0.0,,,
PolypGen__C3_C3_EndoCV2021_00395,5.076142173265907e-09,5.076142173265907e-09,0.0,,,
PolypGen__C5_EndoCV2021_C5_50000138,5.649717582656422e-09,5.649717582656422e-09,0.0,,,
PolypGen__C3_C3_EndoCV2021_00167,5.6818181271012236e-09,5.6818181271012236e-09,0.0,,,
PolypGen__C3_C3_EndoCV2021_004,5.9171596511475855e-09,5.9171596511475855e-09,0.0,,,
PolypGen__C4_22_endocv2021_positive_982,6.211180014759066e-09,6.211180014759066e-09,0.0,,,
PolypGen__C2_EndoCV2021_001329,6.4516130215963585e-09,6.4516130215963585e-09,0.0,,,
PolypGen__C2_EndoCV2021_001245,6.756756931736163e-09,6.756756931736163e-09,0.0,,,
PolypGen__C4_25_endocv2021_positive_3,8.19672152374551e-09,8.19672152374551e-09,0.0,,,
PolypGen__C2_EndoCV2021_001206,8.333333134658005e-09,8.333333134658005e-09,0.0,,,
PolypGen__C4_6_endocv2021_positive_1007,1.0638298242326982e-08,1.0638298242326982e-08,0.0,,,
PolypGen__C4_18_endocv2021_positive_265,1.2048192665758961e-08,1.2048192665758961e-08,0.0,,,
PolypGen__C4_26_endocv2021_positive_684,1.2345679145653321e-08,1.2345679145653321e-08,0.0,,,
PolypGen__C2_EndoCV2021_001184,1.2500000146076218e-08,1.2500000146076218e-08,0.0,,,
PolypGen__C4_19_endocv2021_positive_688,1.2820512651501303e-08,1.2820512651501303e-08,0.0,,,
PolypGen__C2_EndoCV2021_001177,1.333333354835986e-08,1.333333354835986e-08,0.0,,,
PolypGen__C4_13_endocv2021_positive_550,1.4084506894107562e-08,1.4084506894107562e-08,0.0,,,
PolypGen__C4_13_endocv2021_positive_573,1.4285713945128009e-08,1.4285713945128009e-08,0.0,,,
PolypGen__C4_19_endocv2021_positive_845,1.612903233194629e-08,1.612903233194629e-08,0.0,,,
PolypGen__C4_30_endocv2021_positive_898,2.2222222284540294e-08,2.2222222284540294e-08,0.0,,,
PolypGen__C4_29_endocv2021_positive_254,4.761904293104635e-08,4.761904293104635e-08,0.0,,,
PolypGen__C6_EndoCV2021_C6_0100070,5.55555494941018e-08,5.55555494941018e-08,0.0,,,
PolypGen__C4_27_endocv2021_positive_216,6.249999273677531e-08,6.249999273677531e-08,0.0,,,
PolypGen__C6_EndoCV2021_C6_0100056,7.142856617292637e-08,7.142856617292637e-08,0.0,,,
PolypGen__C4_13_endocv2021_positive_464,7.692307235629414e-08,7.692307235629414e-08,0.0,,,
PolypGen__C4_13_endocv2021_positive_222,8.333332601750953e-08,8.333332601750953e-08,0.0,,,
PolypGen__C4_6_endocv2021_positive_1308,8.333332601750953e-08,8.333332601750953e-08,0.0,,,
PolypGen__C6_EndoCV2021_C6_0100088,1.111110989882036e-07,1.111110989882036e-07,0.0,,,
PolypGen__C2_EndoCV2021_001117,0.00034891851828433573,0.00034891851828433573,0.0,,,
PolypGen__C1_371OLCV1_100H0006,0.00041143817361444235,0.00041143817361444235,0.0,,,
PolypGen__C3_C3_EndoCV2021_0084,0.0004756244888994843,0.0004756244888994843,0.0,,,
PolypGen__C2_EndoCV2021_001402,0.0008430815651081502,0.0008430815651081502,0.0,,,
PolypGen__C2_EndoCV2021_001033,0.0008738713804632425,0.0008738713804632425,0.0,,,
PolypGen__C5_EndoCV2021_C5_50000140,0.0011757791507989168,0.0011757791507989168,0.0,,,
PolypGen__C2_EndoCV2021_001127,0.0011876486241817474,0.0011876486241817474,0.0,,,
PolypGen__C5_EndoCV2021_C5_50000173,0.0012702447129413486,0.0012702447129413486,0.0,,,
PolypGen__C1_176OLCV1_100H0738,0.001670146593824029,0.001670146593824029,0.0,,,
PolypGen__C3_C3_EndoCV2021_00261,0.0022032500710338354,0.0022032500710338354,0.0,,,
PolypGen__C3_C3_EndoCV2021_00389,0.002838892862200737,0.002838892862200737,0.0,,,
PolypGen__C5_EndoCV2021_C5_50000102,0.0029788503888994455,0.0029788503888994455,0.0,,,
PolypGen__C2_EndoCV2021_001099,0.0031512610148638487,0.0031512610148638487,0.0,,,
PolypGen__C3_C3_EndoCV2021_00158,0.003498542821034789,0.003498542821034789,0.0,,,
PolypGen__C1_100S0003,0.0035618881229311228,0.0035618881229311228,0.0,,,
PolypGen__C5_EndoCV2021_C5_50000109,0.004936170298606157,0.004936170298606157,0.0,,,
PolypGen__C6_EndoCV2021_C6_0100103,0.005716004874557257,0.005716004874557257,0.0,,,
PolypGen__C6_EndoCV2021_C6_0100039,0.005962521769106388,0.005962521769106388,0.0,,,
PolypGen__C5_EndoCV2021_C5_50000065,0.006173667963594198,0.006173667963594198,0.0,,,
PolypGen__C3_C3_EndoCV2021_008,0.006364976987242699,0.006364976987242699,0.0,,,
PolypGen__C4_12_endocv2021_positive_503,0.006493507418781519,0.006493507418781519,0.0,,,
PolypGen__C2_EndoCV2021_001049,0.006516729015856981,0.006516729015856981,0.0,,,
PolypGen__C5_EndoCV2021_C5_50000172,0.006614194251596928,0.006614194251596928,0.0,,,
PolypGen__C4_22_endocv2021_positive_625,0.006886374671012163,0.006886374671012163,0.0,,,
PolypGen__C6_EndoCV2021_C6_0100025,0.007608179468661547,0.007608179468661547,0.0,,,
PolypGen__C5_EndoCV2021_C5_50000264,0.007609052117913961,0.007609052117913961,0.0,,,
PolypGen__C2_EndoCV2021_001357,0.007623318582773209,0.007623318582773209,0.0,,,
PolypGen__C5_EndoCV2021_C5_50000036,0.007674597669392824,0.007674597669392824,0.0,,,
PolypGen__C2_EndoCV2021_001215,0.008592101745307446,0.008592101745307446,0.0,,,
PolypGen__C5_EndoCV2021_C5_50000188,0.008755057118833065,0.008755057118833065,0.0,,,
PolypGen__C1_195OLCV1_100H0012,0.008936785161495209,0.008936785161495209,0.0,,,
PolypGen__C6_EndoCV2021_C6_0100065,0.010290124453604221,0.010290124453604221,0.0,,,
PolypGen__C5_EndoCV2021_C5_50000186,0.010345805436372757,0.01034653838723898,7.329508662223816e-07,,,
PolypGen__C4_6_endocv2021_positive_233,0.010604454204440117,0.010604454204440117,0.0,,,
PolypGen__C1_177OLCV1_100H0014,0.010719248093664646,0.010719248093664646,0.0,,,
PolypGen__C6_EndoCV2021_C6_0100090,0.01072242297232151,0.01072242297232151,0.0,,,
PolypGen__C3_C3_EndoCV2021_00182,0.011314273811876774,0.011314273811876774,0.0,,,
PolypGen__C1_469OLCV1_100H0006,0.011393514461815357,0.011393514461815357,0.0,,,
PolypGen__C5_EndoCV2021_C5_50000267,0.012071367353200912,0.012071367353200912,0.0,,,
PolypGen__C1_133OLCV1_100H0013,0.012082932516932487,0.012082932516932487,0.0,,,
PolypGen__C1_234OLCV1_100H0020,0.012699252925813198,0.012699252925813198,0.0,,,
PolypGen__C2_EndoCV2021_001406,0.012793178670108318,0.012793178670108318,0.0,,,
PolypGen__C5_EndoCV2021_C5_50000115,0.01295978669077158,0.01296225655823946,2.469867467880249e-06,,,
PolypGen__C3_C3_EndoCV2021_00240,0.013665595091879368,0.013665595091879368,0.0,,,
PolypGen__C4_20_endocv2021_positive_708,0.013942140154540539,0.013942140154540539,0.0,,,
PolypGen__C2_EndoCV2021_001369,0.014678899198770523,0.014678899198770523,0.0,,,
PolypGen__C1_263OLCV1_100H0002,0.016727736219763756,0.016727736219763756,0.0,,,
PolypGen__C1_125OLCV1_100H0003,0.017009848728775978,0.017009848728775978,0.0,,,
PolypGen__C3_C3_EndoCV2021_00170,0.01740630343556404,0.01740630343556404,0.0,,,
PolypGen__C1_896OLCV1_100H0044,0.017543861642479897,0.017543861642479897,0.0,,,
PolypGen__C2_EndoCV2021_001417,0.018094731494784355,0.018094731494784355,0.0,,,
PolypGen__C2_EndoCV2021_001383,0.01906507834792137,0.01906507834792137,0.0,,,
PolypGen__C1_295OLCV1_100H0008,0.020514391362667084,0.020514391362667084,0.0,,,
PolypGen__C3_C3_EndoCV2021_00411,0.020659124478697777,0.020659124478697777,0.0,,,
PolypGen__C2_EndoCV2021_001137,0.02122844010591507,0.02122844010591507,0.0,,,
PolypGen__C3_C3_EndoCV2021_00409,0.021414443850517273,0.02141590416431427,1.4603137969970703e-06,,,
PolypGen__C6_EndoCV2021_C6_0100114,0.02220812253654003,0.02220812253654003,0.0,,,
PolypGen__C4_6_endocv2021_positive_263,0.02223704755306244,0.02223704755306244,0.0,,,
PolypGen__C3_C3_EndoCV2021_00111,0.02245848812162876,0.02245848812162876,0.0,,,
PolypGen__C3_C3_EndoCV2021_00350,0.022594228386878967,0.022594228386878967,0.0,,,
PolypGen__C3_C3_EndoCV2021_00464,0.02260550484061241,0.02260550484061241,0.0,,,
PolypGen__C1_374OLCV1_100H0016,0.022752584889531136,0.022752584889531136,0.0,,,
PolypGen__C4_10_endocv2021_positive_950,0.023395908996462822,0.023395908996462822,0.0,,,
PolypGen__C4_6_endocv2021_positive_503,0.023616882041096687,0.023616882041096687,0.0,,,
PolypGen__C5_EndoCV2021_C5_50000025,0.02380952425301075,0.02380952425301075,0.0,,,
PolypGen__C1_176OLCV1_100H0889,0.023859839886426926,0.023859839886426926,0.0,,,
PolypGen__C1_176OLCV1_100H0126,0.02393139712512493,0.02393139712512493,0.0,,,
PolypGen__C4_20_endocv2021_positive_782,0.024266520515084267,0.024266520515084267,0.0,,,
PolypGen__C3_C3_EndoCV2021_00410,0.02498750574886799,0.02498750574886799,0.0,,,
PolypGen__C3_C3_EndoCV2021_0039,0.025250326842069626,0.025250326842069626,0.0,,,
PolypGen__C2_EndoCV2021_001219,0.025941630825400352,0.025941630825400352,0.0,,,
PolypGen__C4_6_endocv2021_positive_388,0.02693149261176586,0.02693149261176586,0.0,,,
PolypGen__C2_EndoCV2021_001321,0.027049873024225235,0.027049873024225235,0.0,,,
PolypGen__C1_434OLCV1_100S0007,0.0283274594694376,0.0283274594694376,0.0,,,
PolypGen__C5_EndoCV2021_C5_50000127,0.028405796736478806,0.028405796736478806,0.0,,,
PolypGen__C1_326OLCV1_100H0006,0.028972024098038673,0.028972024098038673,0.0,,,
PolypGen__C3_C3_EndoCV2021_00206,0.029585307464003563,0.029585307464003563,0.0,,,
PolypGen__C1_175OLCV1_100H0011,0.03018045984208584,0.03018045984208584,0.0,,,
PolypGen__C1_975OLCV1_100H0014,0.031022844836115837,0.031022844836115837,0.0,,,
PolypGen__C6_EndoCV2021_C6_0100041,0.0310711357742548,0.0310711357742548,0.0,,,
PolypGen__C3_C3_EndoCV2021_00495,0.03139831870794296,0.03139831870794296,0.0,,,
PolypGen__C5_EndoCV2021_C5_50000340,0.03142715245485306,0.03142402693629265,-3.125518560409546e-06,,,
PolypGen__C5_EndoCV2021_C5_50000009,0.03149353340268135,0.03149353340268135,0.0,,,
PolypGen__C6_EndoCV2021_C6_0100085,0.03168506920337677,0.03168506920337677,0.0,,,
PolypGen__C2_EndoCV2021_001349,0.03170955926179886,0.03170955926179886,0.0,,,
PolypGen__C4_28_endocv2021_positive_708,0.03174159303307533,0.03174159303307533,0.0,,,
PolypGen__C6_EndoCV2021_C6_0100040,0.03381750360131264,0.03381750360131264,0.0,,,
PolypGen__C5_EndoCV2021_C5_50000120,0.03384188562631607,0.03384188562631607,0.0,,,
PolypGen__C1_906OLCV1_100H0002,0.034894123673439026,0.034894123673439026,0.0,,,
PolypGen__C1_718OLCV1_100H0002,0.036528512835502625,0.036528512835502625,0.0,,,
PolypGen__C3_C3_EndoCV2021_00218,0.03663577884435654,0.03663577884435654,0.0,,,
PolypGen__C5_EndoCV2021_C5_50000208,0.03686431422829628,0.03686431422829628,0.0,,,
PolypGen__C4_9_endocv2021_positive_650,0.036869145929813385,0.036869145929813385,0.0,,,
PolypGen__C3_C3_EndoCV2021_00466,0.03999999910593033,0.03999999910593033,0.0,,,
PolypGen__C1_597OLCV1_100H0044,0.040547244250774384,0.04054437205195427,-2.8721988201141357e-06,,,
PolypGen__C4_21_endocv2021_positive_1498,0.041647136211395264,0.041647136211395264,0.0,,,
PolypGen__C3_C3_EndoCV2021_00465,0.04279749467968941,0.04279749467968941,0.0,,,
PolypGen__C5_EndoCV2021_C5_50000229,0.04327666014432907,0.04327666014432907,0.0,,,
PolypGen__C3_C3_EndoCV2021_0051,0.043518584221601486,0.043518584221601486,0.0,,,
PolypGen__C3_C3_EndoCV2021_00233,0.04452617093920708,0.04452617093920708,0.0,,,
PolypGen__C2_EndoCV2021_001309,0.04550379142165184,0.04550379142165184,0.0,,,
PolypGen__C5_EndoCV2021_C5_50000182,0.045966651290655136,0.045966651290655136,0.0,,,
PolypGen__C4_4_endocv2021_positive_954,0.046382445842027664,0.046382445842027664,0.0,,,
PolypGen__C4_21_endocv2021_positive_829,0.04720073565840721,0.04720073565840721,0.0,,,
PolypGen__C2_EndoCV2021_001032,0.0476190485060215,0.0476190485060215,0.0,,,
PolypGen__C5_EndoCV2021_C5_50000100,0.04793304577469826,0.04793304577469826,0.0,,,
PolypGen__C2_EndoCV2021_001299,0.04856512323021889,0.04856512323021889,0.0,,,
PolypGen__C5_EndoCV2021_C5_50000168,0.04921912029385567,0.04921912029385567,0.0,,,
PolypGen__C1_553OLCV1_100H0004,0.05107378959655762,0.05107378959655762,0.0,,,
PolypGen__C4_8_endocv2021_positive_1447,0.051762256771326065,0.051762256771326065,0.0,,,
PolypGen__C5_EndoCV2021_C5_50000098,0.05201537162065506,0.05201537162065506,0.0,,,
PolypGen__C6_EndoCV2021_C6_0100077,0.0522531159222126,0.0522531159222126,0.0,,,
PolypGen__C5_EndoCV2021_C5_50000319,0.05225761979818344,0.05225761979818344,0.0,,,
PolypGen__C4_10_endocv2021_positive_1087,0.053676407784223557,0.053676407784223557,0.0,,,
PolypGen__C3_C3_EndoCV2021_0028,0.056585364043712616,0.056585364043712616,0.0,,,
PolypGen__C2_EndoCV2021_001113,0.05903768539428711,0.05903768539428711,0.0,,,
PolypGen__C1_376OLCV1_100H0010,0.06014007329940796,0.06014007329940796,0.0,,,
PolypGen__C4_34_endocv2021_positive_638,0.060198623687028885,0.060198623687028885,0.0,,,
PolypGen__C4_6_endocv2021_positive_335,0.06182795763015747,0.06182795763015747,0.0,,,
PolypGen__C4_28_endocv2021_positive_1034,0.06185287982225418,0.06185287982225418,0.0,,,
PolypGen__C1_425OLCV1_100H0018,0.06228109449148178,0.06228109449148178,0.0,,,
PolypGen__C4_23_endocv2021_positive_269,0.06229817122220993,0.06229817122220993,0.0,,,
PolypGen__C1_290OLCV1_100H0020,0.06285284459590912,0.06285284459590912,0.0,,,
PolypGen__C2_EndoCV2021_001003,0.06354810297489166,0.06354810297489166,0.0,,,
PolypGen__C5_EndoCV2021_C5_50000125,0.06374023109674454,0.06374023109674454,0.0,,,
PolypGen__C4_9_endocv2021_positive_1269,0.06390977650880814,0.06390977650880814,0.0,,,
PolypGen__C3_C3_EndoCV2021_00178,0.06506024301052094,0.06506024301052094,0.0,,,
PolypGen__C1_100H0050,0.06589346379041672,0.06589346379041672,0.0,,,
PolypGen__C5_EndoCV2021_C5_50000003,0.06664037704467773,0.06664037704467773,0.0,,,
PolypGen__C1_370OLCV1_100H0010,0.06786836683750153,0.06786836683750153,0.0,,,
PolypGen__C1_470OLCV1_100H0012,0.06814397126436234,0.06814397126436234,0.0,,,
PolypGen__C1_124OLCV1_100H0004,0.0689304992556572,0.0689304992556572,0.0,,,
PolypGen__C2_EndoCV2021_001345,0.06926251202821732,0.06926251202821732,0.0,,,
PolypGen__C4_28_endocv2021_positive_1135,0.06945205479860306,0.06945205479860306,0.0,,,
PolypGen__C4_12_endocv2021_positive_768,0.07007764279842377,0.07007764279842377,0.0,,,
PolypGen__C2_EndoCV2021_001315,0.07594074308872223,0.07594074308872223,0.0,,,
PolypGen__C4_11_endocv2021_positive_900,0.0781843438744545,0.0781843438744545,0.0,,,
PolypGen__C6_EndoCV2021_C6_0100086,0.07851743698120117,0.07851743698120117,0.0,,,
PolypGen__C2_EndoCV2021_001247,0.08008691668510437,0.08008691668510437,0.0,,,
PolypGen__C2_EndoCV2021_001424,0.08320223540067673,0.08320223540067673,0.0,,,
PolypGen__C3_C3_EndoCV2021_00396,0.08348590135574341,0.08348590135574341,0.0,,,
PolypGen__C3_C3_EndoCV2021_00427,0.08436606079339981,0.08436606079339981,0.0,,,
PolypGen__C4_4_endocv2021_positive_1382,0.08640888333320618,0.08640888333320618,0.0,,,
PolypGen__C5_EndoCV2021_C5_50000026,0.08663365989923477,0.08663365989923477,0.0,,,
PolypGen__C5_EndoCV2021_C5_50000191,0.0880160704255104,0.0880160704255104,0.0,,,
PolypGen__C1_127OLCV1_100H0001,0.08988574147224426,0.08988574147224426,0.0,,,
PolypGen__C4_12_endocv2021_positive_979,0.09014695882797241,0.09014695882797241,0.0,,,
PolypGen__C5_EndoCV2021_C5_50000141,0.09171459823846817,0.09171459823846817,0.0,,,
PolypGen__C4_12_endocv2021_positive_895,0.09188423305749893,0.09188423305749893,0.0,,,
PolypGen__C3_C3_EndoCV2021_00244,0.09304310381412506,0.09304310381412506,0.0,,,
PolypGen__C3_C3_EndoCV2021_00435,0.09346602857112885,0.09346602857112885,0.0,,,
PolypGen__C4_4_endocv2021_positive_34,0.09370908886194229,0.09370908886194229,0.0,,,
PolypGen__C2_EndoCV2021_001420,0.0938480868935585,0.0938480868935585,0.0,,,
PolypGen__C2_EndoCV2021_001119,0.09414040297269821,0.09414040297269821,0.0,,,
PolypGen__C3_C3_EndoCV2021_00342,0.09610755741596222,0.09610755741596222,0.0,,,
PolypGen__C3_C3_EndoCV2021_0030,0.09756789356470108,0.09756097197532654,-6.921589374542236e-06,,,
PolypGen__C5_EndoCV2021_C5_50000128,0.09815219789743423,0.09815219789743423,0.0,,,
PolypGen__C4_24_endocv2021_positive_1139,0.10000753402709961,0.10000753402709961,0.0,,,
PolypGen__C3_C3_EndoCV2021_0048,0.10113731026649475,0.10113731026649475,0.0,,,
PolypGen__C3_C3_EndoCV2021_00135,0.1019504964351654,0.1019504964351654,0.0,,,
PolypGen__C2_EndoCV2021_001133,0.103038489818573,0.103038489818573,0.0,,,
PolypGen__C3_C3_EndoCV2021_00221,0.10508966445922852,0.10508966445922852,0.0,,,
PolypGen__C5_EndoCV2021_C5_50000282,0.1073581725358963,0.1073581725358963,0.0,,,
PolypGen__C2_EndoCV2021_001017,0.11079726368188858,0.11079726368188858,0.0,,,
PolypGen__C1_156OLCV1_100H0002,0.11095700412988663,0.11095700412988663,0.0,,,
PolypGen__C4_5_endocv2021_positive_970,0.11276429146528244,0.11276429146528244,0.0,,,
PolypGen__C1_958OLCV1_100H0002,0.11321989446878433,0.11321989446878433,0.0,,,
PolypGen__C1_459OLCV1_100H0016,0.11418455094099045,0.11418455094099045,0.0,,,
PolypGen__C2_EndoCV2021_001086,0.11472275108098984,0.11472275108098984,0.0,,,
PolypGen__C2_EndoCV2021_001318,0.11510791629552841,0.11510791629552841,0.0,,,
PolypGen__C4_9_endocv2021_positive_729,0.11841204762458801,0.11841204762458801,0.0,,,
PolypGen__C1_409OLCV1_100H0010,0.12584447860717773,0.12584447860717773,0.0,,,
PolypGen__C3_C3_EndoCV2021_00341,0.12783505022525787,0.12783505022525787,0.0,,,
PolypGen__C1_590OLCV1_100H0006,0.1300574243068695,0.1300574243068695,0.0,,,
PolypGen__C6_EndoCV2021_C6_0100042,0.130830317735672,0.130830317735672,0.0,,,
PolypGen__C1_481OLCV1_100H0004,0.1323472112417221,0.1323472112417221,0.0,,,
PolypGen__C4_15_endocv2021_positive_1416,0.1340745985507965,0.1340745985507965,0.0,,,
PolypGen__C5_EndoCV2021_C5_50000024,0.13666440546512604,0.13666440546512604,0.0,,,
PolypGen__C6_EndoCV2021_C6_0100023,0.13734909892082214,0.13734909892082214,0.0,,,
PolypGen__C5_EndoCV2021_C5_50000209,0.13908205926418304,0.13908205926418304,0.0,,,
PolypGen__C4_24_endocv2021_positive_1150,0.14020805060863495,0.14020805060863495,0.0,,,
PolypGen__C6_EndoCV2021_C6_0100001,0.14047132432460785,0.14047132432460785,0.0,,,
PolypGen__C1_530OLCV1_100H0008,0.1427941769361496,0.1427941769361496,0.0,,,
PolypGen__C1_242OLCV1_100H0012,0.14408141374588013,0.14408141374588013,0.0,,,
PolypGen__C2_EndoCV2021_001335,0.1441904455423355,0.1441904455423355,0.0,,,
PolypGen__C1_333OLCV1_100H0006,0.1441987305879593,0.1441987305879593,0.0,,,
PolypGen__C4_35_endocv2021_negative_1027,0.1454499065876007,0.1454499065876007,0.0,,,
PolypGen__C1_413OLCV1_100S0019,0.14672131836414337,0.14672131836414337,0.0,,,
PolypGen__C4_34_endocv2021_positive_1030,0.14677418768405914,0.14677418768405914,0.0,,,
PolypGen__C5_EndoCV2021_C5_50000215,0.14747411012649536,0.14747411012649536,0.0,,,
PolypGen__C3_C3_EndoCV2021_00102,0.15560555458068848,0.15560555458068848,0.0,,,
PolypGen__C5_EndoCV2021_C5_50000202,0.1561119258403778,0.1561119258403778,0.0,,,
PolypGen__C1_492OLCV1_100H0016,0.15980009734630585,0.15980009734630585,0.0,,,
PolypGen__C3_C3_EndoCV2021_0058,0.16103655099868774,0.16103655099868774,0.0,,,
PolypGen__C3_C3_EndoCV2021_0052,0.1633935570716858,0.1633935570716858,0.0,,,
PolypGen__C3_C3_EndoCV2021_00468,0.1637973040342331,0.1637973040342331,0.0,,,
PolypGen__C3_C3_EndoCV2021_00181,0.1641823649406433,0.1641823649406433,0.0,,,
PolypGen__C6_EndoCV2021_C6_0100004,0.16840335726737976,0.16840335726737976,0.0,,,
PolypGen__C3_C3_EndoCV2021_00177,0.16977612674236298,0.16977612674236298,0.0,,,
PolypGen__C1_333OLCV1_100H0016,0.16985845565795898,0.16985845565795898,0.0,,,
PolypGen__C2_EndoCV2021_001425,0.17115724086761475,0.17115724086761475,0.0,,,
PolypGen__C4_11_endocv2021_positive_861,0.17120973765850067,0.17120973765850067,0.0,,,
PolypGen__C4_11_endocv2021_positive_948,0.18265365064144135,0.18265365064144135,0.0,,,
PolypGen__C1_176OLCV1_100H0846,0.18515655398368835,0.18513865768909454,-1.7896294593811035e-05,,,
PolypGen__C4_20_endocv2021_positive_994,0.18694284558296204,0.18694284558296204,0.0,,,
PolypGen__C1_177OLCV1_100H0040,0.1869911402463913,0.1869911402463913,0.0,,,
PolypGen__C1_491OLCV1_100H0004,0.18733656406402588,0.18733656406402588,0.0,,,
PolypGen__C4_4_endocv2021_positive_1020,0.18822115659713745,0.18822115659713745,0.0,,,
PolypGen__C4_23_endocv2021_positive_310,0.18870100378990173,0.18870100378990173,0.0,,,
PolypGen__C4_11_endocv2021_positive_968,0.1906149834394455,0.1906149834394455,0.0,,,
PolypGen__C4_31_endocv2021_positive_1318,0.19078156352043152,0.19078156352043152,0.0,,,
PolypGen__C1_711OLCV1_100H0002,0.19254177808761597,0.19254177808761597,0.0,,,
PolypGen__C1_150OLCV1_100H0016,0.19294457137584686,0.19294457137584686,0.0,,,
PolypGen__C4_10_endocv2021_positive_1006,0.19529837369918823,0.19529837369918823,0.0,,,
PolypGen__C4_11_endocv2021_positive_976,0.197317436337471,0.197317436337471,0.0,,,
PolypGen__C5_EndoCV2021_C5_50000372,0.19782871007919312,0.19782871007919312,0.0,,,
PolypGen__C3_C3_EndoCV2021_00278,0.2008746862411499,0.2008746862411499,0.0,,,
PolypGen__C4_31_endocv2021_positive_251,0.20486679673194885,0.20486679673194885,0.0,,,
PolypGen__C3_C3_EndoCV2021_00141,0.20756688714027405,0.20756688714027405,0.0,,,
PolypGen__C2_EndoCV2021_001109,0.20773638784885406,0.20773638784885406,0.0,,,
PolypGen__C5_EndoCV2021_C5_50000359,0.2090553343296051,0.2090553343296051,0.0,,,
PolypGen__C4_28_endocv2021_positive_1311,0.21052631735801697,0.21052631735801697,0.0,,,
PolypGen__C3_C3_EndoCV2021_00478,0.21404682099819183,0.21404682099819183,0.0,,,
PolypGen__C4_23_endocv2021_positive_440,0.21713832020759583,0.21713832020759583,0.0,,,
PolypGen__C4_20_endocv2021_positive_873,0.21742606163024902,0.21742606163024902,0.0,,,
PolypGen__C1_500OLCV1_100H0008,0.2177169770002365,0.2177169770002365,0.0,,,
PolypGen__C6_EndoCV2021_C6_0100110,0.21904484927654266,0.21904484927654266,0.0,,,
PolypGen__C1_887OLCV1_100H0002,0.22056074440479279,0.22056074440479279,0.0,,,
PolypGen__C2_EndoCV2021_001273,0.2216370701789856,0.2216370701789856,0.0,,,
PolypGen__C5_EndoCV2021_C5_50000348,0.22474460303783417,0.22474460303783417,0.0,,,
PolypGen__C3_C3_EndoCV2021_00366,0.22486235201358795,0.22486235201358795,0.0,,,
PolypGen__C3_C3_EndoCV2021_00374,0.2262323945760727,0.2262323945760727,0.0,,,
PolypGen__C4_23_endocv2021_positive_316,0.23060302436351776,0.23060302436351776,0.0,,,
PolypGen__C3_C3_EndoCV2021_00202,0.23087911307811737,0.23087911307811737,0.0,,,
PolypGen__C1_378OLCV1_100H0016,0.23535534739494324,0.23535534739494324,0.0,,,
PolypGen__C1_419OLCV1_100H0006,0.23749668896198273,0.23749668896198273,0.0,,,
PolypGen__C2_EndoCV2021_001412,0.23812754452228546,0.23812754452228546,0.0,,,
PolypGen__C4_31_endocv2021_positive_1403,0.23959937691688538,0.23959937691688538,0.0,,,
PolypGen__C1_597OLCV1_100H0032,0.24229706823825836,0.24229706823825836,0.0,,,
PolypGen__C2_EndoCV2021_001325,0.2461538463830948,0.2461538463830948,0.0,,,
PolypGen__C2_EndoCV2021_001112,0.25132128596305847,0.25132128596305847,0.0,,,
PolypGen__C1_169OLCV1_100H0007,0.2545683681964874,0.2545683681964874,0.0,,,
PolypGen__C4_24_endocv2021_positive_1074,0.25750476121902466,0.25750476121902466,0.0,,,
PolypGen__C3_C3_EndoCV2021_00398,0.25761356949806213,0.25761356949806213,0.0,,,
