image_id,baseline_dice,result_dice,delta_dice,selected_positive,selected_negative,selected_boundary
PolypGen__C2_EndoCV2021_001268,1.5772870787245097e-09,1.5772870787245097e-09,0.0,,,
PolypGen__C2_EndoCV2021_001163,1.587301623473536e-09,1.587301623473536e-09,0.0,,,
PolypGen__C4_27_endocv2021_positive_289,1.587301623473536e-09,1.587301623473536e-09,0.0,,,
PolypGen__C4_16_endocv2021_positive_498,1.6103059996552815e-09,1.6103059996552815e-09,0.0,,,
PolypGen__C5_EndoCV2021_C5_50000255,1.6638934674517714e-09,1.6638934674517714e-09,0.0,,,
PolypGen__C2_EndoCV2021_001384,1.6666666935449825e-09,1.6666666935449825e-09,0.0,,,
PolypGen__C4_12_endocv2021_positive_503,1.6891892329340408e-09,1.6891892329340408e-09,0.0,,,
PolypGen__C2_EndoCV2021_001064,1.7094017312757614e-09,1.7094017312757614e-09,0.0,,,
PolypGen__C5_EndoCV2021_C5_50000049,1.7889087988720576e-09,1.7889087988720576e-09,0.0,,,
PolypGen__C4_21_endocv2021_positive_1482,1.7921146788779652e-09,1.7921146788779652e-09,0.0,,,
PolypGen__C3_C3_EndoCV2021_00332,1.8416206337690255e-09,1.8416206337690255e-09,0.0,,,
PolypGen__C1_144OLCV1_100H0024,1.8587360539612519e-09,1.8587360539612519e-09,0.0,,,
PolypGen__C3_C3_EndoCV2021_0038,1.890359202505465e-09,1.890359202505465e-09,0.0,,,
PolypGen__C1_642OLCV1_100H0012,1.90839699598655e-09,1.90839699598655e-09,0.0,,,
PolypGen__C2_EndoCV2021_001057,1.9267822892743425e-09,1.9267822892743425e-09,0.0,,,
PolypGen__C5_EndoCV2021_C5_50000268,1.9455252964206693e-09,1.9455252964206693e-09,0.0,,,
PolypGen__C3_C3_EndoCV2021_00329,1.9531249950688334e-09,1.9531249950688334e-09,0.0,,,
PolypGen__C1_278OLCV1_100H0012,1.976284469407119e-09,1.976284469407119e-09,0.0,,,
PolypGen__C3_C3_EndoCV2021_00265,1.9841270848530712e-09,1.9841270848530712e-09,0.0,,,
PolypGen__C1_848OLCV1_100H0002,2.05761319094222e-09,2.05761319094222e-09,0.0,,,
PolypGen__C3_C3_EndoCV2021_0055,2.0661157229540095e-09,2.0661157229540095e-09,0.0,,,
PolypGen__C4_27_endocv2021_positive_1257,2.0790020816008337e-09,2.0790020816008337e-09,0.0,,,
PolypGen__C5_EndoCV2021_C5_50000271,2.1008403905398154e-09,2.1008403905398154e-09,0.0,,,
PolypGen__C3_C3_EndoCV2021_00321,2.1097046332130276e-09,2.1097046332130276e-09,0.0,,,
PolypGen__C2_EndoCV2021_001053,2.1141648431921567e-09,2.1141648431921567e-09,0.0,,,
PolypGen__C3_C3_EndoCV2021_00416,2.1186441490073094e-09,2.1186441490073094e-09,0.0,,,
PolypGen__C2_EndoCV2021_001224,2.178649260997645e-09,2.178649260997645e-09,0.0,,,
PolypGen__C3_C3_EndoCV2021_0086,2.1978021624846633e-09,2.1978021624846633e-09,0.0,,,
PolypGen__C5_EndoCV2021_C5_50000108,2.1978021624846633e-09,2.1978021624846633e-09,0.0,,,
PolypGen__C5_EndoCV2021_C5_50000278,2.3640662760726627e-09,2.3640662760726627e-09,0.0,,,
PolypGen__C2_EndoCV2021_001213,2.375296848100561e-09,2.375296848100561e-09,0.0,,,
PolypGen__C5_EndoCV2021_C5_50000057,2.427184453424047e-09,2.427184453424047e-09,0.0,,,
PolypGen__C2_EndoCV2021_001078,2.45700237933022e-09,2.45700237933022e-09,0.0,,,
PolypGen__C1_471OLCV1_100H0008,3.003002957413514e-09,3.003002957413514e-09,0.0,,,
PolypGen__C3_C3_EndoCV2021_00331,3.003002957413514e-09,3.003002957413514e-09,0.0,,,
PolypGen__C2_EndoCV2021_001141,3.0120481664397403e-09,3.0120481664397403e-09,0.0,,,
PolypGen__C2_EndoCV2021_001144,3.2362459378987296e-09,3.2362459378987296e-09,0.0,,,
PolypGen__C1_201OLCV1_100H0018,3.5971223777409023e-09,3.5971223777409023e-09,0.0,,,
PolypGen__C1_427OLCV1_100H0022,3.5971223777409023e-09,3.5971223777409023e-09,0.0,,,
PolypGen__C3_C3_EndoCV2021_00397,3.7037037881049173e-09,3.7037037881049173e-09,0.0,,,
PolypGen__C5_EndoCV2021_C5_50000306,3.8314174055642525e-09,3.8314174055642525e-09,0.0,,,
PolypGen__C5_EndoCV2021_C5_50000129,3.906249990137667e-09,3.906249990137667e-09,0.0,,,
PolypGen__C5_EndoCV2021_C5_50000112,4.166666567329003e-09,4.166666567329003e-09,0.0,,,
PolypGen__C5_EndoCV2021_C5_50000122,4.166666567329003e-09,4.166666567329003e-09,0.0,,,
PolypGen__C2_EndoCV2021_001128,4.329004266168113e-09,4.329004266168113e-09,0.0,,,
PolypGen__C1_430OLCV1_100H0002,4.347826099149188e-09,4.347826099149188e-09,0.0,,,
PolypGen__C1_430OLCV1_100S0001,4.545454679316663e-09,4.545454679316663e-09,0.0,,,
PolypGen__C3_C3_EndoCV2021_00440,4.566210076717425e-09,4.566210076717425e-09,0.0,,,
PolypGen__C2_EndoCV2021_001375,4.6728971803133845e-09,4.6728971803133845e-09,0.0,,,
PolypGen__C5_EndoCV2021_C5_50000103,4.807692466357594e-09,4.807692466357594e-09,0.0,,,
PolypGen__C2_EndoCV2021_001217,4.854368906848094e-09,4.854368906848094e-09,0.0,,,
PolypGen__C2_EndoCV2021_001202,4.9504951249446094e-09,4.9504951249446094e-09,0.0,,,
PolypGen__C3_C3_EndoCV2021_00280,4.975124312522894e-09,4.975124312522894e-09,0.0,,,
PolypGen__C3_C3_EndoCV2021_00395,5.076142173265907e-09,5.076142173265907e-09,0.0,,,
PolypGen__C5_EndoCV2021_C5_50000101,5.076142173265907e-09,5.076142173265907e-09,0.0,,,
PolypGen__C5_EndoCV2021_C5_50000138,5.649717582656422e-09,5.649717582656422e-09,0.0,,,
PolypGen__C3_C3_EndoCV2021_00167,5.6818181271012236e-09,5.6818181271012236e-09,0.0,,,
PolypGen__C3_C3_EndoCV2021_004,5.882352827057957e-09,5.882352827057957e-09,0.0,,,
PolypGen__C4_22_endocv2021_positive_982,6.211180014759066e-09,6.211180014759066e-09,0.0,,,
PolypGen__C2_EndoCV2021_001329,6.4516130215963585e-09,6.4516130215963585e-09,0.0,,,
PolypGen__C2_EndoCV2021_001245,6.896551774104864e-09,6.896551774104864e-09,0.0,,,
PolypGen__C4_25_endocv2021_positive_3,8.19672152374551e-09,8.19672152374551e-09,0.0,,,
PolypGen__C2_EndoCV2021_001206,8.333333134658005e-09,8.333333134658005e-09,0.0,,,
PolypGen__C4_6_endocv2021_positive_1007,1.0752688517357e-08,1.0752688517357e-08,0.0,,,
PolypGen__C4_18_endocv2021_positive_265,1.2345679145653321e-08,1.2345679145653321e-08,0.0,,,
PolypGen__C4_26_endocv2021_positive_684,1.2345679145653321e-08,1.2345679145653321e-08,0.0,,,
PolypGen__C2_EndoCV2021_001184,1.2500000146076218e-08,1.2500000146076218e-08,0.0,,,
PolypGen__C4_19_endocv2021_positive_688,1.2820512651501303e-08,1.2820512651501303e-08,0.0,,,
PolypGen__C4_13_endocv2021_positive_550,1.4084506894107562e-08,1.4084506894107562e-08,0.0,,,
PolypGen__C4_13_endocv2021_positive_573,1.4285713945128009e-08,1.4285713945128009e-08,0.0,,,
PolypGen__C4_19_endocv2021_positive_845,1.639344304749102e-08,1.639344304749102e-08,0.0,,,
PolypGen__C4_30_endocv2021_positive_898,2.2222222284540294e-08,2.2222222284540294e-08,0.0,,,
PolypGen__C4_29_endocv2021_positive_254,4.761904293104635e-08,4.761904293104635e-08,0.0,,,
PolypGen__C6_EndoCV2021_C6_0100070,5.55555494941018e-08,5.55555494941018e-08,0.0,,,
PolypGen__C4_27_endocv2021_positive_216,6.249999273677531e-08,6.249999273677531e-08,0.0,,,
PolypGen__C6_EndoCV2021_C6_0100056,7.142856617292637e-08,7.142856617292637e-08,0.0,,,
PolypGen__C4_13_endocv2021_positive_464,7.692307235629414e-08,7.692307235629414e-08,0.0,,,
PolypGen__C4_13_endocv2021_positive_222,8.333332601750953e-08,8.333332601750953e-08,0.0,,,
PolypGen__C4_6_endocv2021_positive_1308,8.333332601750953e-08,8.333332601750953e-08,0.0,,,
PolypGen__C6_EndoCV2021_C6_0100088,1.111110989882036e-07,1.111110989882036e-07,0.0,,,
PolypGen__C3_C3_EndoCV2021_00389,0.0002560165012255311,0.0002560165012255311,0.0,,,
PolypGen__C2_EndoCV2021_001117,0.0003593246510718018,0.0003593246510718018,0.0,,,
PolypGen__C2_EndoCV2021_001420,0.0004028199182357639,0.0004028199182357639,0.0,,,
PolypGen__C5_EndoCV2021_C5_50000127,0.0004487324331421405,0.0004487324331421405,0.0,,,
PolypGen__C2_EndoCV2021_001383,0.00044923651148565114,0.00044923651148565114,0.0,,,
PolypGen__C1_295OLCV1_100H0008,0.0006472493405453861,0.0006472493405453861,0.0,,,
PolypGen__C5_EndoCV2021_C5_50000100,0.0015667843399569392,0.0015667843399569392,0.0,,,
PolypGen__C1_176OLCV1_100H0738,0.001670844154432416,0.001670844154432416,0.0,,,
PolypGen__C1_469OLCV1_100H0006,0.0017869110452011228,0.0017869110452011228,0.0,,,
PolypGen__C1_376OLCV1_100H0010,0.0018756448989734054,0.0018756448989734054,0.0,,,
PolypGen__C6_EndoCV2021_C6_0100114,0.0020993705838918686,0.0020993705838918686,0.0,,,
PolypGen__C3_C3_EndoCV2021_00158,0.002328289207071066,0.002328289207071066,0.0,,,
PolypGen__C3_C3_EndoCV2021_00466,0.0024598564486950636,0.0024598564486950636,0.0,,,
PolypGen__C3_C3_EndoCV2021_00206,0.0025873223785310984,0.0025873223785310984,0.0,,,
PolypGen__C2_EndoCV2021_001215,0.002882937667891383,0.002882937667891383,0.0,,,
PolypGen__C5_EndoCV2021_C5_50000098,0.0031060727778822184,0.0031060727778822184,0.0,,,
PolypGen__C1_100S0003,0.0035682430025190115,0.0035682430025190115,0.0,,,
PolypGen__C3_C3_EndoCV2021_00182,0.0038256593979895115,0.0038256593979895115,0.0,,,
PolypGen__C3_C3_EndoCV2021_00342,0.0040290988981723785,0.0040290988981723785,0.0,,,
PolypGen__C5_EndoCV2021_C5_50000340,0.004050475545227528,0.004050475545227528,0.0,,,
PolypGen__C3_C3_EndoCV2021_00233,0.004190038423985243,0.004190038423985243,0.0,,,
PolypGen__C3_C3_EndoCV2021_00102,0.00488295266404748,0.00488295266404748,0.0,,,
PolypGen__C5_EndoCV2021_C5_50000109,0.005053145345300436,0.005053145345300436,0.0,,,
PolypGen__C6_EndoCV2021_C6_0100103,0.0052556139416992664,0.0052556139416992664,0.0,,,
PolypGen__C3_C3_EndoCV2021_00411,0.005520376842468977,0.005520376842468977,0.0,,,
PolypGen__C3_C3_EndoCV2021_0051,0.005586592014878988,0.005586592014878988,0.0,,,
PolypGen__C3_C3_EndoCV2021_00136,0.0056808688677847385,0.0056808688677847385,0.0,,,
PolypGen__C2_EndoCV2021_001219,0.0057083554565906525,0.0057083554565906525,0.0,,,
PolypGen__C4_31_endocv2021_positive_1318,0.0059187524020671844,0.0059187524020671844,0.0,,,
PolypGen__C2_EndoCV2021_001049,0.0061589679680764675,0.0061589679680764675,0.0,,,
PolypGen__C5_EndoCV2021_C5_50000065,0.006196955218911171,0.006196955218911171,0.0,,,
PolypGen__C2_EndoCV2021_001137,0.006289307959377766,0.006289307959377766,0.0,,,
PolypGen__C5_EndoCV2021_C5_50000172,0.0066120075061917305,0.0066120075061917305,0.0,,,
PolypGen__C3_C3_EndoCV2021_00396,0.006637627258896828,0.006637627258896828,0.0,,,
PolypGen__C2_EndoCV2021_001003,0.006692573428153992,0.006692573428153992,0.0,,,
PolypGen__C4_22_endocv2021_positive_625,0.006896551698446274,0.006896551698446274,0.0,,,
PolypGen__C5_EndoCV2021_C5_50000208,0.007434944622218609,0.007434944622218609,0.0,,,
PolypGen__C5_EndoCV2021_C5_50000264,0.007611548528075218,0.007611548528075218,0.0,,,
PolypGen__C6_EndoCV2021_C6_0100025,0.00761179905384779,0.00761179905384779,0.0,,,
PolypGen__C5_EndoCV2021_C5_50000036,0.007674597669392824,0.007674597669392824,0.0,,,
PolypGen__C5_EndoCV2021_C5_50000125,0.008223095908761024,0.008223095908761024,0.0,,,
PolypGen__C1_176OLCV1_100H0889,0.00830219965428114,0.00830219965428114,0.0,,,
PolypGen__C5_EndoCV2021_C5_50000188,0.008580183610320091,0.008580183610320091,0.0,,,
PolypGen__C2_EndoCV2021_001406,0.008583692833781242,0.008583692833781242,0.0,,,
PolypGen__C3_C3_EndoCV2021_00169,0.008613265119493008,0.008613265119493008,0.0,,,
PolypGen__C1_195OLCV1_100H0012,0.008966244757175446,0.008966244757175446,0.0,,,
PolypGen__C2_EndoCV2021_001424,0.010091949254274368,0.010091949254274368,0.0,,,
PolypGen__C1_177OLCV1_100H0014,0.010759115219116211,0.010759115219116211,0.0,,,
PolypGen__C6_EndoCV2021_C6_0100040,0.010894093662500381,0.010894093662500381,0.0,,,
PolypGen__C5_EndoCV2021_C5_50000282,0.010934025049209595,0.010934025049209595,0.0,,,
PolypGen__C5_EndoCV2021_C5_50000186,0.010957236401736736,0.010957236401736736,0.0,,,
PolypGen__C6_EndoCV2021_C6_0100077,0.011000524275004864,0.011000524275004864,0.0,,,
PolypGen__C1_263OLCV1_100H0002,0.011295787990093231,0.011295787990093231,0.0,,,
PolypGen__C3_C3_EndoCV2021_00111,0.011519608087837696,0.011519608087837696,0.0,,,
PolypGen__C2_EndoCV2021_001425,0.011639425531029701,0.011639425531029701,0.0,,,
PolypGen__C3_C3_EndoCV2021_00427,0.011770475655794144,0.011770475655794144,0.0,,,
PolypGen__C5_EndoCV2021_C5_50000267,0.012100258842110634,0.012100258842110634,0.0,,,
PolypGen__C3_C3_EndoCV2021_0030,0.012336661107838154,0.012336661107838154,0.0,,,
PolypGen__C1_133OLCV1_100H0013,0.012913639657199383,0.012913639657199383,0.0,,,
PolypGen__C3_C3_EndoCV2021_00245,0.013039934448897839,0.013039934448897839,0.0,,,
PolypGen__C1_234OLCV1_100H0020,0.013364949263632298,0.013364949263632298,0.0,,,
PolypGen__C3_C3_EndoCV2021_00249,0.013396715745329857,0.013396715745329857,0.0,,,
PolypGen__C6_EndoCV2021_C6_0100090,0.013728323392570019,0.013728323392570019,0.0,,,
PolypGen__C3_C3_EndoCV2021_00240,0.013769827783107758,0.013769827783107758,0.0,,,
PolypGen__C4_20_endocv2021_positive_708,0.014183390885591507,0.014183390885591507,0.0,,,
PolypGen__C1_175OLCV1_100H0011,0.014708233065903187,0.014708233065903187,0.0,,,
PolypGen__C4_24_endocv2021_positive_1139,0.015692103654146194,0.015692103654146194,0.0,,,
PolypGen__C3_C3_EndoCV2021_00465,0.01573588326573372,0.01573588326573372,0.0,,,
PolypGen__C1_333OLCV1_100H0016,0.016813144087791443,0.016813144087791443,0.0,,,
PolypGen__C4_14_endocv2021_positive_1435,0.016978584229946136,0.016978584229946136,0.0,,,
PolypGen__C1_125OLCV1_100H0003,0.01719975844025612,0.01719975844025612,0.0,,,
PolypGen__C4_15_endocv2021_positive_1416,0.017490223050117493,0.017490223050117493,0.0,,,
PolypGen__C1_896OLCV1_100H0044,0.017621146515011787,0.017621146515011787,0.0,,,
PolypGen__C3_C3_EndoCV2021_00409,0.01798257976770401,0.01798257976770401,0.0,,,
PolypGen__C4_21_endocv2021_positive_1498,0.018751274794340134,0.018751274794340134,0.0,,,
PolypGen__C3_C3_EndoCV2021_00170,0.018986240029335022,0.018986240029335022,0.0,,,
PolypGen__C1_177OLCV1_100H0040,0.019136063754558563,0.019136063754558563,0.0,,,
PolypGen__C2_EndoCV2021_001321,0.01923077180981636,0.01923077180981636,0.0,,,
PolypGen__C4_9_endocv2021_positive_1006,0.01968543976545334,0.01968543976545334,0.0,,,
PolypGen__C6_EndoCV2021_C6_0100011,0.02101723477244377,0.02101723477244377,0.0,,,
PolypGen__C5_EndoCV2021_C5_50000229,0.02295082062482834,0.02295082062482834,0.0,,,
PolypGen__C1_374OLCV1_100H0016,0.023425817489624023,0.023425817489624023,0.0,,,
PolypGen__C3_C3_EndoCV2021_0058,0.023450586944818497,0.023450586944818497,0.0,,,
PolypGen__C1_176OLCV1_100H0126,0.023508748039603233,0.023508748039603233,0.0,,,
PolypGen__C4_6_endocv2021_positive_263,0.023534949868917465,0.023534949868917465,0.0,,,
PolypGen__C4_10_endocv2021_positive_950,0.02373676374554634,0.02373676374554634,0.0,,,
PolypGen__C4_20_endocv2021_positive_782,0.024339934810996056,0.024339934810996056,0.0,,,
PolypGen__C3_C3_EndoCV2021_0039,0.024390242993831635,0.024390242993831635,0.0,,,
PolypGen__C3_C3_EndoCV2021_00350,0.024602890014648438,0.024602890014648438,0.0,,,
PolypGen__C3_C3_EndoCV2021_00464,0.02475486323237419,0.02475486323237419,0.0,,,
PolypGen__C2_EndoCV2021_001309,0.025830257683992386,0.025830257683992386,0.0,,,
PolypGen__C4_6_endocv2021_positive_388,0.027080394327640533,0.027080394327640533,0.0,,,
PolypGen__C2_EndoCV2021_001156,0.02779616229236126,0.02779616229236126,0.0,,,
PolypGen__C6_EndoCV2021_C6_0100085,0.027920646592974663,0.027920646592974663,0.0,,,
PolypGen__C1_434OLCV1_100S0007,0.028210116550326347,0.028210116550326347,0.0,,,
PolypGen__C5_EndoCV2021_C5_50000202,0.02901786006987095,0.02901786006987095,0.0,,,
PolypGen__C1_975OLCV1_100H0014,0.031045008450746536,0.031045008450746536,0.0,,,
PolypGen__C6_EndoCV2021_C6_0100041,0.03134182095527649,0.03134182095527649,0.0,,,
PolypGen__C3_C3_EndoCV2021_00495,0.03139831870794296,0.03139831870794296,0.0,,,
PolypGen__C5_EndoCV2021_C5_50000009,0.03140218183398247,0.03140218183398247,0.0,,,
PolypGen__C2_EndoCV2021_001349,0.03170955926179886,0.03170955926179886,0.0,,,
PolypGen__C1_906OLCV1_100H0002,0.03176035359501839,0.03176035359501839,0.0,,,
PolypGen__C4_9_endocv2021_positive_729,0.03183446079492569,0.03183446079492569,0.0,,,
PolypGen__C1_326OLCV1_100H0006,0.031854718923568726,0.031854718923568726,0.0,,,
PolypGen__C6_EndoCV2021_C6_0100049,0.033095840364694595,0.033095840364694595,0.0,,,
PolypGen__C4_28_endocv2021_positive_708,0.033682022243738174,0.033682022243738174,0.0,,,
PolypGen__C5_EndoCV2021_C5_50000141,0.034699272364377975,0.034699272364377975,0.0,,,
PolypGen__C1_718OLCV1_100H0002,0.03663613647222519,0.03663613647222519,0.0,,,
PolypGen__C3_C3_EndoCV2021_00218,0.037023045122623444,0.037023045122623444,0.0,,,
PolypGen__C1_470OLCV1_100H0012,0.03964788094162941,0.03964788094162941,0.0,,,
PolypGen__C4_21_endocv2021_positive_829,0.042524829506874084,0.042524829506874084,0.0,,,
PolypGen__C3_C3_EndoCV2021_00177,0.04305705055594444,0.04305705055594444,0.0,,,
PolypGen__C1_459OLCV1_100H0012,0.043307702988386154,0.043307702988386154,0.0,,,
PolypGen__C1_597OLCV1_100H0044,0.043451838195323944,0.043451838195323944,0.0,,,
PolypGen__C4_9_endocv2021_positive_1269,0.04555662348866463,0.04555662348866463,0.0,,,
PolypGen__C6_EndoCV2021_C6_0100086,0.045646168291568756,0.045646168291568756,0.0,,,
PolypGen__C4_23_endocv2021_positive_316,0.04593070223927498,0.04593070223927498,0.0,,,
PolypGen__C5_EndoCV2021_C5_50000182,0.045966651290655136,0.045966651290655136,0.0,,,
PolypGen__C2_EndoCV2021_001032,0.0476190485060215,0.0476190485060215,0.0,,,
PolypGen__C2_EndoCV2021_001299,0.047726161777973175,0.047726161777973175,0.0,,,
PolypGen__C5_EndoCV2021_C5_50000168,0.04921912029385567,0.04921912029385567,0.0,,,
PolypGen__C2_EndoCV2021_001325,0.04928591474890709,0.04928591474890709,0.0,,,
PolypGen__C4_4_endocv2021_positive_954,0.05217934772372246,0.05217934772372246,0.0,,,
PolypGen__C4_8_endocv2021_positive_1447,0.052925530821084976,0.052925530821084976,0.0,,,
PolypGen__C1_553OLCV1_100H0004,0.05333524942398071,0.05333524942398071,0.0,,,
PolypGen__C1_413OLCV1_100S0019,0.05628463253378868,0.05628463253378868,0.0,,,
PolypGen__C4_14_endocv2021_positive_519,0.056550756096839905,0.056550756096839905,0.0,,,
PolypGen__C3_C3_EndoCV2021_0028,0.05672556534409523,0.05672556534409523,0.0,,,
PolypGen__C2_EndoCV2021_001345,0.06070081889629364,0.06070081889629364,0.0,,,
PolypGen__C4_10_endocv2021_positive_1087,0.06104651093482971,0.06104651093482971,0.0,,,
PolypGen__C1_425OLCV1_100H0018,0.061355192214250565,0.061355192214250565,0.0,,,
PolypGen__C4_28_endocv2021_positive_1034,0.06203760206699371,0.06203760206699371,0.0,,,
PolypGen__C4_34_endocv2021_positive_638,0.06228264421224594,0.06228264421224594,0.0,,,
PolypGen__C3_C3_EndoCV2021_00178,0.0642276406288147,0.0642276406288147,0.0,,,
PolypGen__C1_290OLCV1_100H0020,0.06432148069143295,0.06432148069143295,0.0,,,
PolypGen__C1_284OLCV1_100H0004,0.06462035328149796,0.06462035328149796,0.0,,,
PolypGen__C1_176OLCV1_100H0846,0.06583026051521301,0.06583026051521301,0.0,,,
PolypGen__C5_EndoCV2021_C5_50000252,0.06599326431751251,0.06599326431751251,0.0,,,
PolypGen__C5_EndoCV2021_C5_50000128,0.06684182584285736,0.06684182584285736,0.0,,,
PolypGen__C5_EndoCV2021_C5_50000003,0.0671234205365181,0.0671234205365181,0.0,,,
PolypGen__C1_370OLCV1_100H0010,0.06811584532260895,0.06811584532260895,0.0,,,
PolypGen__C1_100H0050,0.06817935407161713,0.06817935407161713,0.0,,,
PolypGen__C2_EndoCV2021_001024,0.06870687007904053,0.06870687007904053,0.0,,,
PolypGen__C1_124OLCV1_100H0004,0.06910595297813416,0.06910595297813416,0.0,,,
PolypGen__C4_28_endocv2021_positive_1135,0.06990692764520645,0.06990692764520645,0.0,,,
PolypGen__C4_12_endocv2021_positive_768,0.07100352644920349,0.07100352644920349,0.0,,,
PolypGen__C3_C3_EndoCV2021_0059,0.07103393971920013,0.07103393971920013,0.0,,,
PolypGen__C2_EndoCV2021_001412,0.0732748955488205,0.0732748955488205,0.0,,,
PolypGen__C4_6_endocv2021_positive_335,0.07773109525442123,0.07773109525442123,0.0,,,
PolypGen__C4_6_endocv2021_positive_503,0.07874015718698502,0.07874015718698502,0.0,,,
PolypGen__C2_EndoCV2021_001315,0.07902897149324417,0.07902897149324417,0.0,,,
PolypGen__C2_EndoCV2021_001247,0.08150371164083481,0.08150371164083481,0.0,,,
PolypGen__C2_EndoCV2021_001119,0.08216451108455658,0.08216451108455658,0.0,,,
PolypGen__C5_EndoCV2021_C5_50000026,0.08389671891927719,0.08389671891927719,0.0,,,
PolypGen__C4_11_endocv2021_positive_900,0.08401353657245636,0.08401353657245636,0.0,,,
PolypGen__C4_23_endocv2021_positive_269,0.08904042840003967,0.08904042840003967,0.0,,,
PolypGen__C4_4_endocv2021_positive_1382,0.08928696066141129,0.08928696066141129,0.0,,,
PolypGen__C1_127OLCV1_100H0001,0.0910884290933609,0.0910884290933609,0.0,,,
PolypGen__C4_12_endocv2021_positive_979,0.09136345237493515,0.09136345237493515,0.0,,,
PolypGen__C6_EndoCV2021_C6_0100042,0.09155555814504623,0.09155555814504623,0.0,,,
PolypGen__C3_C3_EndoCV2021_00244,0.09195729345083237,0.09195729345083237,0.0,,,
PolypGen__C4_12_endocv2021_positive_895,0.0931759849190712,0.0931759849190712,0.0,,,
PolypGen__C5_EndoCV2021_C5_50000191,0.09388827532529831,0.09388827532529831,0.0,,,
PolypGen__C3_C3_EndoCV2021_00435,0.09591474384069443,0.09591474384069443,0.0,,,
PolypGen__C3_C3_EndoCV2021_00468,0.09758111089468002,0.09758111089468002,0.0,,,
PolypGen__C4_9_endocv2021_positive_198,0.1001039668917656,0.1001039668917656,0.0,,,
PolypGen__C4_4_endocv2021_positive_34,0.10321013629436493,0.10321013629436493,0.0,,,
PolypGen__C2_EndoCV2021_001133,0.1032685935497284,0.1032685935497284,0.0,,,
PolypGen__C4_19_endocv2021_positive_1307,0.10335265845060349,0.10335265845060349,0.0,,,
PolypGen__C1_296OLCV1_100H0008,0.10355987399816513,0.10355987399816513,0.0,,,
PolypGen__C3_C3_EndoCV2021_00135,0.10482712090015411,0.10482712090015411,0.0,,,
PolypGen__C3_C3_EndoCV2021_0048,0.11061591655015945,0.11061591655015945,0.0,,,
PolypGen__C1_156OLCV1_100H0002,0.11095700412988663,0.11095700412988663,0.0,,,
PolypGen__C3_C3_EndoCV2021_00221,0.1111266016960144,0.1111266016960144,0.0,,,
PolypGen__C1_459OLCV1_100H0016,0.11293179541826248,0.11293179541826248,0.0,,,
PolypGen__C2_EndoCV2021_001017,0.12061508744955063,0.12061508744955063,0.0,,,
PolypGen__C1_409OLCV1_100H0010,0.12279610335826874,0.12279610335826874,0.0,,,
PolypGen__C2_EndoCV2021_001322,0.12420786172151566,0.12420786172151566,0.0,,,
PolypGen__C1_958OLCV1_100H0002,0.12976638972759247,0.12976638972759247,0.0,,,
PolypGen__C1_481OLCV1_100H0004,0.1323472112417221,0.1323472112417221,0.0,,,
PolypGen__C3_C3_EndoCV2021_00478,0.13380056619644165,0.13380056619644165,0.0,,,
PolypGen__C1_530OLCV1_100H0008,0.1366349756717682,0.1366349756717682,0.0,,,
PolypGen__C5_EndoCV2021_C5_50000024,0.13664749264717102,0.13664749264717102,0.0,,,
PolypGen__C6_EndoCV2021_C6_0100023,0.13968929648399353,0.13968929648399353,0.0,,,
PolypGen__C3_C3_EndoCV2021_00141,0.14037330448627472,0.14037330448627472,0.0,,,
PolypGen__C5_EndoCV2021_C5_50000209,0.14049877226352692,0.14049877226352692,0.0,,,
PolypGen__C6_EndoCV2021_C6_0100001,0.1435876488685608,0.1435876488685608,0.0,,,
PolypGen__C1_333OLCV1_100H0006,0.14421620965003967,0.14421620965003967,0.0,,,
PolypGen__C2_EndoCV2021_001335,0.1446589082479477,0.1446589082479477,0.0,,,
PolypGen__C1_590OLCV1_100H0006,0.1450723111629486,0.1450723111629486,0.0,,,
PolypGen__C5_EndoCV2021_C5_50000215,0.14703109860420227,0.14703109860420227,0.0,,,
PolypGen__C4_34_endocv2021_positive_1030,0.1475909799337387,0.1475909799337387,0.0,,,
PolypGen__C1_242OLCV1_100H0012,0.1505918651819229,0.1505918651819229,0.0,,,
PolypGen__C4_35_endocv2021_negative_1027,0.15576621890068054,0.15576621890068054,0.0,,,
PolypGen__C1_500OLCV1_100H0008,0.15758386254310608,0.15758386254310608,0.0,,,
PolypGen__C4_5_endocv2021_positive_970,0.1594454050064087,0.1594454050064087,0.0,,,
PolypGen__C3_C3_EndoCV2021_00181,0.16383688151836395,0.16383688151836395,0.0,,,
PolypGen__C1_492OLCV1_100H0016,0.16812002658843994,0.16812002658843994,0.0,,,
PolypGen__C3_C3_EndoCV2021_0052,0.16951915621757507,0.16951915621757507,0.0,,,
PolypGen__C1_419OLCV1_100H0006,0.1715233325958252,0.1715233325958252,0.0,,,
PolypGen__C1_295OLCV1_100H0004,0.17866215109825134,0.17866215109825134,0.0,,,
PolypGen__C3_C3_EndoCV2021_00485,0.18131868541240692,0.18131868541240692,0.0,,,
PolypGen__C6_EndoCV2021_C6_0100004,0.1862047016620636,0.1862047016620636,0.0,,,
PolypGen__C1_150OLCV1_100H0016,0.1915966421365738,0.1915966421365738,0.0,,,
PolypGen__C4_20_endocv2021_positive_994,0.19194376468658447,0.19194376468658447,0.0,,,
PolypGen__C2_EndoCV2021_001109,0.19838055968284607,0.19838055968284607,0.0,,,
PolypGen__C2_EndoCV2021_001112,0.2008521854877472,0.2008521854877472,0.0,,,
